image_id,vehicle_type,x1,y1,x2,y2,cropped_image_path
2732,bus,400,111,710,317,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002732_0.jpg
479,car,600,173,651,203,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000479_7.jpg
556,car,88,33,103,37,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000556_2.jpg
257,pedestrian,167,194,178,222,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000257_6.jpg
3733,car,100,147,153,183,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003733_0.jpg
2219,car,548,32,587,47,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002219_1.jpg
278,car,11,152,37,172,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000278_0.jpg
1109,pickup_truck,81,46,138,70,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001109_1.jpg
3861,single_unit_truck,8,30,36,64,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003861_2.jpg
3878,pickup_truck,177,28,397,108,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003878_1.jpg
474,work_van,216,66,249,90,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000474_0.jpg
3343,car,114,61,155,79,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003343_0.jpg
657,car,604,144,644,179,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000657_1.jpg
3036,car,537,344,711,478,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003036_0.jpg
2983,pickup_truck,477,193,708,382,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002983_1.jpg
2233,car,348,327,531,479,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002233_0.jpg
1268,car,610,56,658,76,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001268_2.jpg
2885,single_unit_truck,149,72,364,166,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002885_1.jpg
2689,car,425,25,443,40,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002689_4.jpg
2842,car,346,87,530,207,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002842_0.jpg
2925,car,343,220,618,479,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002925_0.jpg
3271,motorized_vehicle,155,109,176,125,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003271_1.jpg
1479,car,641,269,715,355,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001479_0.jpg
2059,bus,93,161,169,225,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002059_0.jpg
1211,car,267,97,455,178,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001211_0.jpg
1631,motorized_vehicle,155,105,173,120,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001631_0.jpg
850,car,610,132,640,158,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000850_2.jpg
2768,car,613,136,636,157,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002768_1.jpg
3042,motorcycle,88,337,144,402,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003042_7.jpg
2553,car,114,28,133,34,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002553_1.jpg
83,car,236,207,286,287,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000083_1.jpg
2631,car,595,29,621,40,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002631_3.jpg
3024,non-motorized_vehicle,1,218,59,385,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003024_0.jpg
1386,car,210,257,265,342,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001386_0.jpg
3560,pickup_truck,475,74,523,105,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003560_1.jpg
2295,pickup_truck,94,34,134,49,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002295_1.jpg
1873,single_unit_truck,77,27,110,45,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001873_1.jpg
2015,pedestrian,553,362,715,479,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002015_0.jpg
3075,motorized_vehicle,28,168,53,190,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003075_0.jpg
683,car,610,131,643,155,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000683_0.jpg
2913,car,487,103,516,120,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002913_0.jpg
3539,bicycle,316,340,344,398,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003539_0.jpg
2109,car,372,346,541,478,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002109_0.jpg
1180,car,74,94,212,152,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001180_0.jpg
1288,car,2,239,313,462,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001288_1.jpg
2919,car,155,26,184,38,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002919_0.jpg
3318,work_van,415,166,593,310,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003318_0.jpg
1140,pedestrian,71,204,85,224,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001140_3.jpg
1789,car,494,7,526,21,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001789_1.jpg
2220,car,694,106,710,127,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002220_1.jpg
2024,car,376,150,450,196,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002024_0.jpg
983,car,224,69,259,86,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000983_0.jpg
171,car,215,110,361,239,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000171_0.jpg
2281,car,94,91,153,155,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002281_1.jpg
2527,car,67,11,109,28,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002527_1.jpg
434,articulated_truck,416,18,504,64,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000434_1.jpg
155,car,488,91,531,120,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000155_2.jpg
1656,pickup_truck,1,111,101,225,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001656_2.jpg
1418,car,136,233,394,390,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001418_0.jpg
579,car,231,132,462,222,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000579_0.jpg
1795,motorized_vehicle,104,188,152,210,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001795_2.jpg
3641,car,480,103,515,125,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003641_1.jpg
1873,car,87,44,126,62,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001873_2.jpg
2787,car,126,332,396,479,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002787_0.jpg
233,car,216,132,264,163,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000233_0.jpg
2571,single_unit_truck,150,68,364,167,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002571_0.jpg
740,pickup_truck,141,24,171,34,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000740_0.jpg
1286,car,324,69,337,78,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001286_0.jpg
2630,car,291,220,455,322,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002630_1.jpg
1217,car,150,127,239,183,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001217_0.jpg
1395,car,596,232,663,311,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001395_2.jpg
2007,car,353,154,412,189,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002007_2.jpg
3216,pickup_truck,92,103,164,155,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003216_0.jpg
2084,car,667,56,690,71,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002084_3.jpg
668,car,41,258,275,399,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000668_0.jpg
3062,car,356,100,383,120,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003062_1.jpg
224,articulated_truck,636,94,712,122,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000224_0.jpg
155,car,335,35,383,62,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000155_3.jpg
2148,pickup_truck,7,130,145,191,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002148_0.jpg
201,pickup_truck,160,16,185,28,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000201_3.jpg
3987,pickup_truck,234,70,308,109,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003987_1.jpg
471,car,36,98,55,115,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000471_3.jpg
2834,car,170,54,261,89,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002834_0.jpg
369,car,596,244,699,320,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000369_6.jpg
2940,bus,61,34,547,146,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002940_0.jpg
3796,car,567,166,616,191,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003796_1.jpg
207,car,676,183,714,224,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000207_4.jpg
1541,bus,163,206,243,295,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001541_0.jpg
1935,car,606,169,652,214,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001935_4.jpg
2146,car,334,109,379,130,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002146_3.jpg
1068,car,8,35,37,56,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001068_0.jpg
1420,pickup_truck,212,35,255,52,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001420_1.jpg
1778,car,479,238,617,321,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001778_1.jpg
3508,car,108,152,150,180,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003508_1.jpg
442,car,317,54,342,68,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000442_2.jpg
1500,car,604,80,633,108,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001500_0.jpg
3550,car,333,145,395,163,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003550_1.jpg
365,car,293,197,390,252,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000365_0.jpg
1201,car,216,66,275,99,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001201_1.jpg
580,car,203,155,379,248,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000580_1.jpg
1138,car,548,184,719,320,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001138_0.jpg
2014,car,336,11,351,25,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002014_0.jpg
1001,car,382,198,462,240,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001001_3.jpg
3231,car,607,177,651,228,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003231_2.jpg
155,car,396,160,489,248,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000155_4.jpg
79,work_van,212,42,228,49,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000079_0.jpg
2120,car,245,74,327,115,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002120_0.jpg
1797,pickup_truck,63,96,108,135,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001797_2.jpg
155,car,270,45,337,84,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000155_5.jpg
3263,car,601,163,637,201,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003263_1.jpg
2052,car,386,144,409,159,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002052_7.jpg
2958,car,437,195,604,288,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002958_0.jpg
2407,car,440,202,531,249,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002407_4.jpg
1492,car,542,120,715,247,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001492_0.jpg
1963,car,410,327,487,427,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001963_1.jpg
2280,car,401,120,430,137,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002280_0.jpg
2312,car,296,40,469,115,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002312_0.jpg
2496,car,657,98,714,154,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002496_0.jpg
550,car,49,101,98,143,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000550_0.jpg
2675,car,151,262,318,375,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002675_0.jpg
957,car,104,163,322,273,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000957_0.jpg
2443,motorized_vehicle,0,215,92,344,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002443_2.jpg
3260,car,233,150,298,182,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003260_2.jpg
248,car,521,147,639,206,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000248_0.jpg
1140,car,649,176,688,197,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001140_4.jpg
752,single_unit_truck,604,46,630,62,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000752_3.jpg
913,car,284,138,412,184,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000913_2.jpg
3703,car,365,105,427,131,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003703_0.jpg
3722,car,306,184,397,241,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003722_2.jpg
3491,motorized_vehicle,184,84,211,115,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003491_0.jpg
1468,bus,114,148,155,175,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001468_1.jpg
98,car,24,55,52,79,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000098_3.jpg
2052,car,473,227,586,281,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002052_8.jpg
231,car,100,26,117,35,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000231_1.jpg
1132,car,75,46,113,72,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001132_2.jpg
245,pickup_truck,40,121,79,142,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000245_1.jpg
787,car,68,114,214,197,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000787_0.jpg
1940,car,45,70,97,98,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001940_0.jpg
2842,pickup_truck,206,96,350,207,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002842_1.jpg
3724,pickup_truck,121,61,181,81,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003724_0.jpg
821,motorized_vehicle,620,57,644,80,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000821_3.jpg
1820,car,376,144,427,169,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001820_3.jpg
2633,car,419,38,447,57,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002633_0.jpg
3457,car,48,63,98,89,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003457_1.jpg
2035,car,481,39,511,58,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002035_1.jpg
1774,pickup_truck,89,25,126,37,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001774_1.jpg
3287,car,132,96,208,142,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003287_0.jpg
1387,car,58,28,116,57,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001387_1.jpg
686,non-motorized_vehicle,1,208,93,380,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000686_0.jpg
2927,car,562,172,626,195,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002927_1.jpg
3456,car,499,168,712,368,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003456_0.jpg
125,car,667,56,704,73,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000125_0.jpg
3627,car,177,69,250,106,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003627_1.jpg
390,car,600,162,637,201,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000390_0.jpg
598,car,320,112,374,129,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000598_2.jpg
2259,motorized_vehicle,6,128,31,153,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002259_0.jpg
186,car,155,26,182,36,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000186_1.jpg
1229,pedestrian,522,260,570,370,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001229_1.jpg
1309,motorized_vehicle,386,11,435,30,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001309_1.jpg
1752,car,380,192,465,220,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001752_4.jpg
505,car,527,170,717,276,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000505_0.jpg
1148,car,146,340,269,472,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001148_1.jpg
2137,articulated_truck,0,38,230,160,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002137_0.jpg
3203,bicycle,591,275,640,369,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003203_0.jpg
589,car,495,78,528,96,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000589_1.jpg
612,pickup_truck,103,244,212,318,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000612_0.jpg
1075,car,607,144,645,181,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001075_1.jpg
1074,articulated_truck,38,21,80,39,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001074_0.jpg
2052,car,620,168,670,198,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002052_9.jpg
1390,car,366,251,676,478,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001390_0.jpg
3901,car,0,243,171,382,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003901_1.jpg
123,car,284,84,391,119,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000123_0.jpg
620,car,57,137,86,151,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000620_0.jpg
1260,pickup_truck,0,55,80,97,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001260_1.jpg
1960,car,591,254,706,336,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001960_5.jpg
3507,car,548,30,578,43,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003507_4.jpg
1405,car,656,181,690,198,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001405_2.jpg
1680,car,49,101,70,122,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001680_1.jpg
1800,car,608,350,715,423,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001800_0.jpg
376,car,572,114,716,201,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000376_2.jpg
3559,work_van,178,58,282,108,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003559_1.jpg
3225,work_van,502,18,546,40,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003225_1.jpg
3365,car,66,30,84,40,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00003365_1.jpg
2595,car,3,270,57,343,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002595_0.jpg
2761,car,390,202,458,238,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00002761_4.jpg
444,car,50,99,71,124,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00000444_1.jpg
1064,articulated_truck,74,14,146,35,/content/drive/MyDrive/Colab Notebooks/Capstone 1/Part 1/Cropped_Train/00001064_1.jpg
